DateTime,RealPower,ReactivePower,ApprentPower
2020-04-08 00:10:00,0.0,0.0,0.0
2020-04-08 00:15:00,0.0,0.0,0.0
2020-04-08 00:20:00,0.0,0.0,0.0
2020-04-08 00:25:00,0.0,0.0,0.0
2020-04-08 00:30:00,0.0,0.0,0.0
2020-04-08 00:35:00,0.0,0.0,0.0
2020-04-08 00:40:00,0.0,0.0,0.0
2020-04-08 00:45:00,0.0,0.0,0.0
2020-04-08 00:50:00,0.0,0.0,0.0
2020-04-08 00:55:00,0.0,0.0,0.0
2020-04-08 01:00:00,0.0,0.0,0.0
2020-04-08 01:05:00,0.0,0.0,0.0
2020-04-08 01:10:00,0.0,0.0,0.0
2020-04-08 01:15:00,0.0,0.0,0.0
2020-04-08 01:20:00,0.0,0.0,0.0
2020-04-08 01:25:00,0.0,0.0,0.0
2020-04-08 01:30:00,0.0,0.0,0.0
2020-04-08 01:35:00,0.0,0.0,0.0
2020-04-08 01:40:00,0.0,0.0,0.0
2020-04-08 01:45:00,0.0,0.0,0.0
2020-04-08 01:50:00,0.0,0.0,0.0
2020-04-08 01:55:00,0.0,0.0,0.0
2020-04-08 02:00:00,0.0,0.0,0.0
2020-04-08 02:05:00,0.0,0.0,0.0
2020-04-08 02:10:00,0.0,0.0,0.0
2020-04-08 02:15:00,0.0,0.0,0.0
2020-04-08 02:20:00,0.0,0.0,0.0
2020-04-08 02:25:00,0.0,0.0,0.0
2020-04-08 02:30:00,0.0,0.0,0.0
2020-04-08 02:35:00,0.0,0.0,0.0
2020-04-08 02:40:00,0.0,0.0,0.0
2020-04-08 02:45:00,0.0,0.0,0.0
2020-04-08 02:50:00,0.0,0.0,0.0
2020-04-08 02:55:00,0.0,0.0,0.0
2020-04-08 03:00:00,0.0,0.0,0.0
2020-04-08 03:05:00,0.0,0.0,0.0
2020-04-08 03:10:00,0.0,0.0,0.0
2020-04-08 03:15:00,0.0,0.0,0.0
2020-04-08 03:20:00,0.0,0.0,0.0
2020-04-08 03:25:00,0.0,0.0,0.0
2020-04-08 03:30:00,0.0,0.0,0.0
2020-04-08 03:35:00,0.0,0.0,0.0
2020-04-08 03:40:00,0.0,0.0,0.0
2020-04-08 03:45:00,0.0,0.0,0.0
2020-04-08 03:50:00,0.0,0.0,0.0
2020-04-08 03:55:00,0.0,0.0,0.0
2020-04-08 04:00:00,0.0,0.0,0.0
2020-04-08 04:05:00,0.0,0.0,0.0
2020-04-08 04:10:00,0.0,0.0,0.0
2020-04-08 04:15:00,0.0,0.0,0.0
2020-04-08 04:20:00,0.0,0.0,0.0
2020-04-08 04:25:00,0.0,0.0,0.0
2020-04-08 04:30:00,0.0,0.0,0.0
2020-04-08 04:35:00,0.0,0.0,0.0
2020-04-08 04:40:00,0.0,0.0,0.0
2020-04-08 04:45:00,0.0,0.0,0.0
2020-04-08 04:50:00,0.0,0.0,0.0
2020-04-08 04:55:00,0.0,0.0,0.0
2020-04-08 05:00:00,-0.066,0.353,0.36700000000000005
2020-04-08 05:05:00,-0.10133333333333333,0.3456666666666667,0.37033333333333335
2020-04-08 05:10:00,-0.13666666666666666,0.3383333333333333,0.3736666666666667
2020-04-08 05:15:00,-0.172,0.331,0.377
2020-04-08 05:20:00,-0.079,0.368,0.387
2020-04-08 05:25:00,-0.066,0.3725,0.387
2020-04-08 05:30:00,-0.053,0.377,0.387
2020-04-08 05:35:00,-0.11249999999999999,0.35050000000000003,0.382
2020-04-08 05:40:00,-0.172,0.324,0.377
