DateTime,RealPower,ReactivePower,ApprentPower
2020-05-27 00:10:00,0.0,0.0,0.0
2020-05-27 00:15:00,0.0,0.0,0.0
2020-05-27 00:20:00,0.0,0.0,0.0
2020-05-27 00:25:00,0.0,0.0,0.0
2020-05-27 00:30:00,0.0,0.0,0.0
2020-05-27 00:35:00,0.0,0.0,0.0
2020-05-27 00:40:00,0.0,0.0,0.0
2020-05-27 00:45:00,0.0,0.0,0.0
2020-05-27 00:50:00,0.0,0.0,0.0
2020-05-27 00:55:00,0.0,0.0,0.0
2020-05-27 01:00:00,0.0,0.0,0.0
2020-05-27 01:05:00,0.0,0.0,0.0
2020-05-27 01:10:00,0.0,0.0,0.0
2020-05-27 01:15:00,0.0,0.0,0.0
2020-05-27 01:20:00,0.0,0.0,0.0
2020-05-27 01:25:00,0.0,0.0,0.0
2020-05-27 01:30:00,0.0,0.0,0.0
2020-05-27 01:35:00,0.0,0.0,0.0
2020-05-27 01:40:00,0.0,0.0,0.0
2020-05-27 01:45:00,0.0,0.0,0.0
2020-05-27 01:50:00,0.0,0.0,0.0
2020-05-27 01:55:00,0.0,0.0,0.0
2020-05-27 02:00:00,0.0,0.0,0.0
2020-05-27 02:05:00,0.0,0.0,0.0
2020-05-27 02:10:00,0.0,0.0,0.0
2020-05-27 02:15:00,0.0,0.0,0.0
2020-05-27 02:20:00,0.0,0.0,0.0
2020-05-27 02:25:00,0.0,0.0,0.0
2020-05-27 02:30:00,0.0,0.0,0.0
2020-05-27 02:35:00,0.0,0.0,0.0
2020-05-27 02:40:00,0.0,0.0,0.0
2020-05-27 02:45:00,0.0,0.0,0.0
2020-05-27 02:50:00,0.0,0.0,0.0
2020-05-27 02:55:00,0.0,0.0,0.0
2020-05-27 03:00:00,0.0,0.0,0.0
2020-05-27 03:05:00,0.0,0.0,0.0
2020-05-27 03:10:00,0.0,0.0,0.0
2020-05-27 03:15:00,0.0,0.0,0.0
2020-05-27 03:20:00,0.0,0.0,0.0
2020-05-27 03:25:00,0.0,0.0,0.0
2020-05-27 03:30:00,0.0,0.0,0.0
2020-05-27 03:35:00,0.0,0.0,0.0
2020-05-27 03:40:00,0.0,0.0,0.0
2020-05-27 03:45:00,0.0,0.0,0.0
2020-05-27 03:50:00,0.0,0.0,0.0
2020-05-27 03:55:00,0.0,0.0,0.0
2020-05-27 04:00:00,0.0,0.0,0.0
2020-05-27 04:05:00,0.0,0.0,0.0
2020-05-27 04:10:00,0.0,0.0,0.0
2020-05-27 04:15:00,0.0,0.0,0.0
2020-05-27 04:20:00,0.0,0.0,0.0
2020-05-27 04:25:00,0.0,0.0,0.0
2020-05-27 04:30:00,0.0,0.0,0.0
2020-05-27 04:35:00,0.0,0.0,0.0
2020-05-27 04:40:00,0.0,0.0,0.0
2020-05-27 04:45:00,0.0,0.0,0.0
2020-05-27 04:50:00,0.0,0.0,0.0
2020-05-27 04:55:00,0.0,0.0,0.0
2020-05-27 05:00:00,-0.079,0.35200000000000004,0.36700000000000005
2020-05-27 05:05:00,-0.08600000000000001,0.17950000000000002,0.36200000000000004
2020-05-27 05:10:00,-0.09300000000000001,0.006999999999999999,0.35700000000000004
2020-05-27 05:15:00,-0.132,0.331,0.36700000000000005
2020-05-27 05:20:00,-0.12766666666666668,0.3436666666666667,0.37700000000000006
2020-05-27 05:25:00,-0.12333333333333334,0.35633333333333334,0.387
2020-05-27 05:30:00,-0.11900000000000001,0.369,0.397
2020-05-27 05:35:00,-0.15433333333333332,-1.1526666666666667,1.6656666666666666
2020-05-27 05:40:00,-0.18966666666666665,-2.6743333333333332,2.934333333333333
2020-05-27 05:45:00,-0.225,-4.196000000000001,4.203
2020-05-27 05:50:00,-0.35700000000000004,-4.0569999999999995,4.073
2020-05-27 05:55:00,-0.271,-4.1285,4.1385000000000005
2020-05-27 06:00:00,-0.185,-4.2,4.204
2020-05-27 06:05:00,-0.152,-4.1235,4.1295
2020-05-27 06:10:00,-0.11900000000000001,-4.047,4.055
2020-05-27 06:15:00,-0.264,-4.173,4.1819999999999995
2020-05-27 06:20:00,0.5643333333333335,-4.113,4.311999999999999
2020-05-27 06:25:00,1.392666666666667,-4.053,4.442
2020-05-27 06:30:00,2.221,-3.9930000000000003,4.572
2020-05-27 06:35:00,2.8680000000000003,-3.9419999999999997,4.878
2020-05-27 06:40:00,3.6155000000000004,-3.9404999999999997,5.379
2020-05-27 06:45:00,4.363,-3.9389999999999996,5.88
2020-05-27 06:50:00,5.13,-3.963,6.485
2020-05-27 06:55:00,6.136,-3.891,7.27
2020-05-27 07:00:00,7.138,-3.888,8.13
2020-05-27 07:05:00,8.269,-3.8445,9.137
2020-05-27 07:10:00,9.4,-3.801,10.144
2020-05-27 07:15:00,10.642999999999999,-3.83,11.314
2020-05-27 07:20:00,11.905,-3.7824999999999998,12.503499999999999
2020-05-27 07:25:00,13.167,-3.735,13.693
2020-05-27 07:30:00,14.517999999999999,-3.707,14.994000000000002
