DateTime,RealPower,ReactivePower,ApprentPower
2020-08-10 00:10:00,0.0,0.0,0.0
2020-08-10 00:15:00,0.0,0.0,0.0
2020-08-10 00:20:00,0.0,0.0,0.0
2020-08-10 00:25:00,0.0,0.0,0.0
2020-08-10 00:30:00,0.0,0.0,0.0
2020-08-10 00:35:00,0.0,0.0,0.0
2020-08-10 00:40:00,0.0,0.0,0.0
2020-08-10 00:45:00,0.0,0.0,0.0
2020-08-10 00:50:00,0.0,0.0,0.0
2020-08-10 00:55:00,0.0,0.0,0.0
2020-08-10 01:00:00,0.0,0.0,0.0
2020-08-10 01:05:00,0.0,0.0,0.0
2020-08-10 01:10:00,0.0,0.0,0.0
2020-08-10 01:15:00,0.0,0.0,0.0
2020-08-10 01:20:00,0.0,0.0,0.0
2020-08-10 01:25:00,0.0,0.0,0.0
2020-08-10 01:30:00,0.0,0.0,0.0
2020-08-10 01:35:00,0.0,0.0,0.0
2020-08-10 01:40:00,0.0,0.0,0.0
2020-08-10 01:45:00,0.0,0.0,0.0
2020-08-10 01:50:00,0.0,0.0,0.0
2020-08-10 01:55:00,0.0,0.0,0.0
2020-08-10 02:00:00,0.0,0.0,0.0
2020-08-10 02:05:00,0.0,0.0,0.0
2020-08-10 02:10:00,0.0,0.0,0.0
2020-08-10 02:15:00,0.0,0.0,0.0
2020-08-10 02:20:00,0.0,0.0,0.0
2020-08-10 02:25:00,0.0,0.0,0.0
2020-08-10 02:30:00,0.0,0.0,0.0
2020-08-10 02:35:00,0.0,0.0,0.0
2020-08-10 02:40:00,0.0,0.0,0.0
2020-08-10 02:45:00,0.0,0.0,0.0
2020-08-10 02:50:00,0.0,0.0,0.0
2020-08-10 02:55:00,0.0,0.0,0.0
2020-08-10 03:00:00,0.0,0.0,0.0
2020-08-10 03:05:00,0.0,0.0,0.0
2020-08-10 03:10:00,0.0,0.0,0.0
2020-08-10 03:15:00,0.0,0.0,0.0
2020-08-10 03:20:00,0.0,0.0,0.0
2020-08-10 03:25:00,0.0,0.0,0.0
2020-08-10 03:30:00,0.0,0.0,0.0
2020-08-10 03:35:00,0.0,0.0,0.0
2020-08-10 03:40:00,0.0,0.0,0.0
2020-08-10 03:45:00,0.0,0.0,0.0
2020-08-10 03:50:00,0.0,0.0,0.0
2020-08-10 03:55:00,0.0,0.0,0.0
2020-08-10 04:00:00,0.0,0.0,0.0
2020-08-10 04:05:00,0.0,0.0,0.0
2020-08-10 04:10:00,0.0,0.0,0.0
2020-08-10 04:15:00,0.0,0.0,0.0
2020-08-10 04:20:00,0.0,0.0,0.0
2020-08-10 04:25:00,0.0,0.0,0.0
2020-08-10 04:30:00,0.0,0.0,0.0
2020-08-10 04:35:00,0.0,0.0,0.0
2020-08-10 04:40:00,0.0,0.0,0.0
2020-08-10 04:45:00,0.0,0.0,0.0
2020-08-10 04:50:00,0.0,0.0,0.0
2020-08-10 04:55:00,0.0,0.0,0.0
2020-08-10 05:00:00,-0.145,0.325,0.36700000000000005
2020-08-10 05:05:00,-0.106,0.35200000000000004,0.387
2020-08-10 05:10:00,-0.0995,0.34450000000000003,0.377
2020-08-10 05:15:00,-0.09300000000000001,0.337,0.36700000000000005
2020-08-10 05:20:00,-0.09300000000000001,0.327,0.35700000000000004
2020-08-10 05:25:00,-0.08600000000000001,0.34450000000000003,0.367
2020-08-10 05:30:00,-0.079,0.36200000000000004,0.377
2020-08-10 05:35:00,-0.145,0.309,0.35700000000000004
2020-08-10 05:40:00,-0.145,0.31899999999999995,0.36200000000000004
2020-08-10 05:45:00,-0.145,0.32899999999999996,0.36700000000000005
2020-08-10 05:50:00,-0.079,0.353,0.36700000000000005
2020-08-10 05:55:00,-0.08600000000000001,0.3615,0.377
2020-08-10 06:00:00,-0.09300000000000001,0.37,0.387
2020-08-10 06:05:00,-0.15000000000000002,-1.158,1.6656666666666666
2020-08-10 06:10:00,-0.20700000000000002,-2.6859999999999995,2.9443333333333332
2020-08-10 06:15:00,-0.264,-4.2139999999999995,4.223
2020-08-10 06:20:00,-0.185,-4.098,4.104
2020-08-10 06:25:00,-0.20500000000000002,-4.1525,4.159
2020-08-10 06:30:00,-0.225,-4.207,4.2139999999999995
2020-08-10 06:35:00,-0.225,-4.203666666666667,4.210666666666667
